"MES_INFORMACION","REGIÓN","COMUNA","SEXO","EDAD_TRAMO","NACIONALIDAD","TITULAR_CARGA","TRAMO","BENEFICIARIOS"
202412,"Metropolitana De Santiago","Pirque","Mujer","50 a 54 años","Chilena","Carga","B",64
202412,"Del Maule","Constitución","Mujer","70 a 74 años","Chilena","Titular","C",42
202412,"De Tarapacá","Pozo Almonte","Hombre","20 a 24 años","Chilena","Carga","D",36
202412,"Del Bíobío","San Pedro De La Paz","Mujer","20 a 24 años","Chilena","Carga","C",252
202412,"Del Libertador General Bernardo O'Higgins","Malloa","Hombre","10 a 14 años","Chilena","Carga","C",60
202412,"De Los Lagos","Palena","Hombre","45 a 49 años","Extranjera","Titular","A",1
202412,"De Los Lagos","Calbuco","Hombre","65 a 69 años","Chilena","Titular","A",147
202412,"Del Bíobío","Hualqui","Mujer","60 a 64 años","Chilena","Carga","C",37
202412,"Del Bíobío","Nacimiento","Mujer","15 a 19 años","Chilena","Titular","B",59
202412,"Metropolitana De Santiago","Lo Barnechea","Mujer","20 a 24 años","Extranjera","Titular","C",36
202412,"De Valparaíso","Viña Del Mar","Mujer","75 a 79 años","Chilena","Carga","D",110
202412,"De Atacama","Diego De Almagro","Mujer","50 a 54 años","Chilena","Carga","D",35
202412,"De Valparaíso","Concón","Mujer","00 a 4 años","Chilena","Carga","C",136
202412,"De Los Ríos","Corral","Mujer","65 a 69 años","Chilena","Titular","B",63
202412,"De Los Lagos","Chonchi","Mujer","30 a 34 años","Chilena","Titular","A",98
202412,"De Valparaíso","Los Andes","Hombre","80 a más años","Extranjera","Titular","B",6
202412,"Del Libertador General Bernardo O'Higgins","Pichilemu","Hombre","60 a 64 años","Chilena","Titular","D",90
202412,"De Valparaíso","San Antonio","Hombre","05 a 09 años","Chilena","Carga","A",137
202412,"Del Libertador General Bernardo O'Higgins","Peumo","Hombre","20 a 24 años","Chilena","Titular","C",34
202412,"De Ñuble","Pinto","Mujer","35 a 39 años","Chilena","Titular","C",76
202412,"Metropolitana De Santiago","Ñuñoa","Hombre","65 a 69 años","Extranjera","Titular","B",110
202412,"Metropolitana De Santiago","Ñuñoa","Mujer","05 a 09 años","Extranjera","Carga","B",33
202412,"De Valparaíso","Casablanca","Mujer","25 a 29 años","Extranjera","Titular","A",63
202412,"De Valparaíso","Viña Del Mar","Mujer","60 a 64 años","Extranjera","Titular","C",47
202412,"De Los Ríos","Lanco","Mujer","30 a 34 años","Extranjera","Titular","A",5
202412,"De La Araucanía","Lumaco","Hombre","45 a 49 años","Chilena","Titular","D",91
202412,"De Coquimbo","Ovalle","Hombre","10 a 14 años","Extranjera","Titular","A",43
202412,"De Tarapacá","Colchane","Hombre","10 a 14 años","Extranjera","Carga","A",3
202412,"De La Araucanía","Victoria","Hombre","05 a 09 años","Chilena","Carga","C",119
202412,"De Valparaíso","Algarrobo","Hombre","80 a más años","Chilena","Titular","D",77
202412,"De Coquimbo","Los Vilos","Hombre","25 a 29 años","Extranjera","Titular","D",30
202412,"De La Araucanía","Curarrehue","Hombre","45 a 49 años","Chilena","Titular","D",61
202412,"De Aysén Del Gral. C. Ibáñez Del Campo","Aysén","Hombre","30 a 34 años","Chilena","Titular","A",27
202412,"De Aysén Del Gral. C. Ibáñez Del Campo","Cisnes","Mujer","10 a 14 años","Chilena","Titular","A",66
202412,"De Los Ríos","Futrono","Hombre","20 a 24 años","Chilena","Titular","C",116
202412,"Metropolitana De Santiago","La Pintana","Mujer","00 a 4 años","Extranjera","Carga","A",38
202412,"Metropolitana De Santiago","Curacaví","Mujer","15 a 19 años","Chilena","Carga","C",94
202412,"De Valparaíso","Santa María","Mujer","00 a 4 años","Chilena","Carga","D",80
202412,"De Tarapacá","Iquique","Mujer","15 a 19 años","Chilena","Carga","A",131
202412,"Del Libertador General Bernardo O'Higgins","Las Cabras","Mujer","55 a 59 años","Chilena","Carga","B",77
202412,"Del Bíobío","San Rosendo","Mujer","55 a 59 años","Chilena","Titular","C",11
202412,"De Tarapacá","Pozo Almonte","Mujer","00 a 4 años","Extranjera","Carga","A",40
202412,"Metropolitana De Santiago","Pedro Aguirre Cerda","Mujer","75 a 79 años","Chilena","Carga","D",14
202412,"Del Libertador General Bernardo O'Higgins","Olivar","Mujer","20 a 24 años","Chilena","Titular","C",55
202412,"De Ñuble","Ñiquén","Hombre","00 a 4 años","Chilena","Carga","A",3
202412,"De La Araucanía","Lonquimay","Hombre","65 a 69 años","Chilena","Titular","A",69
202412,"De La Araucanía","Perquenco","Hombre","30 a 34 años","Chilena","Titular","C",61
202412,"De Coquimbo","Salamanca","Mujer","40 a 44 años","Chilena","Titular","C",86
202412,"Metropolitana De Santiago","San Pedro","Hombre","40 a 44 años","Chilena","Titular","B",142
202412,"Metropolitana De Santiago","Padre Hurtado","Hombre","15 a 19 años","Extranjera","Titular","A",40
202412,"Del Libertador General Bernardo O'Higgins","Quinta De Tilcoco","Mujer","30 a 34 años","Chilena","Titular","A",59
202412,"Del Bíobío","Tomé","Mujer","35 a 39 años","Chilena","Carga","B",24
202412,"De La Araucanía","Purén","Hombre","30 a 34 años","Chilena","Titular","A",14
202412,"De Los Lagos","Osorno","Mujer","15 a 19 años","Extranjera","Carga","A",15
202412,"Metropolitana De Santiago","Santiago","Hombre","45 a 49 años","Chilena","Carga","D",7
202412,"Metropolitana De Santiago","Huechuraba","Mujer","75 a 79 años","Chilena","Titular","C",71
202412,"Metropolitana De Santiago","La Pintana","Mujer","65 a 69 años","Extranjera","Carga","A",2
202412,"Metropolitana De Santiago","La Cisterna","Hombre","00 a 4 años","Chilena","Carga","A",89
202412,"Metropolitana De Santiago","Independencia","Hombre","05 a 09 años","Chilena","Carga","C",447
202412,"De Los Ríos","Lanco","Mujer","35 a 39 años","Chilena","Titular","A",71
202412,"Metropolitana De Santiago","Maipú","Mujer","05 a 09 años","Extranjera","Carga","B",59
202412,"Metropolitana De Santiago","Maipú","Mujer","45 a 49 años","Extranjera","Titular","A",331
202412,"Del Maule","Hualañé","Hombre","15 a 19 años","Chilena","Carga","D",34
202412,"De Valparaíso","Nogales","Mujer","40 a 44 años","Chilena","Titular","A",99
202412,"Metropolitana De Santiago","El Monte","Hombre","00 a 4 años","Chilena","Carga","C",137
202412,"Del Libertador General Bernardo O'Higgins","Requínoa","Mujer","00 a 4 años","Chilena","Carga","D",162
202412,"De Ñuble","El Carmen","Mujer","65 a 69 años","Chilena","Titular","D",13
202412,"Metropolitana De Santiago","Providencia","Mujer","35 a 39 años","Extranjera","Carga","C",6
202412,"De Valparaíso","Quilpué","Mujer","00 a 4 años","Chilena","Carga","A",234
202412,"De Los Ríos","La Unión","Hombre","50 a 54 años","Chilena","Titular","C",214
202412,"De Valparaíso","Zapallar","Hombre","05 a 09 años","Chilena","Carga","A",14
202412,"Metropolitana De Santiago","La Granja","Mujer","80 a más años","Chilena","Titular","A",28
202412,"De Valparaíso","San Felipe","Mujer","65 a 69 años","Extranjera","Carga","A",1
202412,"De Los Lagos","Fresia","Mujer","75 a 79 años","Chilena","Titular","B",154
202412,"Metropolitana De Santiago","Curacaví","Mujer","45 a 49 años","Chilena","Titular","A",131
202412,"Metropolitana De Santiago","La Reina","Mujer","25 a 29 años","Extranjera","Titular","C",59
202412,"Del Maule","Licantén","Mujer","00 a 4 años","Chilena","Carga","D",29
202412,"Metropolitana De Santiago","Lo Prado","Mujer","65 a 69 años","Chilena","Carga","D",103
202412,"De Coquimbo","Río Hurtado","Hombre","20 a 24 años","Chilena","Titular","D",18
202412,"Metropolitana De Santiago","Colina","Mujer","65 a 69 años","Chilena","Carga","B",168
202412,"De Valparaíso","Concón","Hombre","20 a 24 años","Chilena","Carga","C",57
202412,"Del Bíobío","Coronel","Mujer","65 a 69 años","Chilena","Titular","D",180
202412,"Del Libertador General Bernardo O'Higgins","Graneros","Mujer","55 a 59 años","Chilena","Titular","C",67
202412,"De Los Lagos","Frutillar","Hombre","40 a 44 años","Chilena","Titular","A",33
202412,"De Coquimbo","La Serena","Mujer","70 a 74 años","Chilena","Titular","A",66
202412,"De Antofagasta","Taltal","Mujer","70 a 74 años","Chilena","Titular","B",100
202412,"De Valparaíso","La Cruz","Mujer","65 a 69 años","Chilena","Carga","B",32
202412,"De Ñuble","Quillón","Hombre","30 a 34 años","Chilena","Titular","C",108
202412,"De Los Lagos","Río Negro","Hombre","20 a 24 años","Chilena","Titular","C",91
202412,"Metropolitana De Santiago","Huechuraba","Mujer","15 a 19 años","Chilena","Carga","A",39
202412,"Metropolitana De Santiago","Huechuraba","Mujer","10 a 14 años","Extranjera","Carga","C",24
202412,"Del Maule","Hualañé","Mujer","50 a 54 años","Chilena","Titular","A",55
202412,"Del Bíobío","Arauco","Mujer","30 a 34 años","Chilena","Titular","C",197
202412,"De Antofagasta","Sierra Gorda","Mujer","20 a 24 años","Extranjera","Titular","A",25
202412,"Metropolitana De Santiago","Quinta Normal","Mujer","65 a 69 años","Extranjera","Titular","D",18
202412,"Metropolitana De Santiago","Quinta Normal","Hombre","55 a 59 años","Extranjera","Titular","A",104
202412,"De Los Lagos","Fresia","Mujer","40 a 44 años","Chilena","Carga","C",5
202412,"De Valparaíso","Putaendo","Hombre","05 a 09 años","Chilena","Carga","B",171
202412,"De Valparaíso","Quintero","Hombre","55 a 59 años","Chilena","Titular","C",133
202412,"Del Bíobío","San Rosendo","Hombre","60 a 64 años","Chilena","Titular","B",55
202412,"Del Bíobío","Cañete","Hombre","70 a 74 años","Chilena","Titular","A",25
202412,"Del Maule","Pencahue","Mujer","45 a 49 años","Chilena","Titular","D",54
202412,"Metropolitana De Santiago","Santiago","Hombre","60 a 64 años","Chilena","Carga","D",9
202412,"Del Maule","Constitución","Hombre","15 a 19 años","Chilena","Titular","B",114
202412,"De Los Lagos","Puerto Montt","Hombre","10 a 14 años","Chilena","Titular","B",115
202412,"De Atacama","Caldera","Mujer","10 a 14 años","Chilena","Carga","B",111
202412,"De Valparaíso","Petorca","Mujer","S.I.","Chilena","Titular","A",2
202412,"De Atacama","Chañaral","Hombre","10 a 14 años","Chilena","Carga","A",10
202412,"Del Libertador General Bernardo O'Higgins","Rancagua","Mujer","05 a 09 años","Extranjera","Carga","B",68
202412,"De La Araucanía","Nueva Imperial","Hombre","15 a 19 años","Chilena","Titular","B",115
202412,"Del Bíobío","Laja","Mujer","25 a 29 años","Chilena","Carga","B",16
202412,"De Arica Y Parinacota","Arica","Mujer","75 a 79 años","Chilena","Titular","D",176
202412,"Del Libertador General Bernardo O'Higgins","Peumo","Hombre","05 a 09 años","Chilena","Carga","B",93
202412,"De Ñuble","Ninhue","Mujer","20 a 24 años","Chilena","Titular","B",89
202412,"Del Libertador General Bernardo O'Higgins","Pumanque","Mujer","45 a 49 años","Chilena","Carga","C",6
202412,"De Atacama","Tierra Amarilla","Mujer","35 a 39 años","Chilena","Titular","A",112
202412,"De Los Ríos","Los Lagos","Hombre","10 a 14 años","Chilena","Carga","A",10
202412,"Del Bíobío","Concepción","Hombre","50 a 54 años","Chilena","Carga","B",8
202412,"Del Bíobío","Antuco","Hombre","35 a 39 años","Chilena","Titular","C",25
202412,"De Ñuble","Pemuco","Hombre","15 a 19 años","Chilena","Titular","B",68
202412,"De Coquimbo","Vicuña","Mujer","20 a 24 años","Extranjera","Titular","B",15
202412,"Metropolitana De Santiago","Conchalí","Hombre","10 a 14 años","Extranjera","Carga","D",86
202412,"Metropolitana De Santiago","Lo Prado","Mujer","70 a 74 años","Chilena","Carga","D",55
202412,"Del Libertador General Bernardo O'Higgins","Palmilla","Hombre","00 a 4 años","Chilena","Carga","D",54
202412,"De Los Lagos","Purranque","Mujer","10 a 14 años","Extranjera","Carga","A",4
202412,"Metropolitana De Santiago","Providencia","Mujer","55 a 59 años","Extranjera","Titular","A",77
202412,"De Valparaíso","Villa Alemana","Hombre","40 a 44 años","Extranjera","Titular","D",75
202412,"Del Libertador General Bernardo O'Higgins","Doñihue","Hombre","10 a 14 años","Chilena","Titular","B",10
202412,"Metropolitana De Santiago","La Reina","Hombre","00 a 4 años","Extranjera","Titular","A",20
202412,"Del Libertador General Bernardo O'Higgins","Pumanque","Hombre","00 a 4 años","Chilena","Carga","C",16
202412,"Del Maule","Constitución","Mujer","20 a 24 años","Chilena","Carga","C",119
202412,"De La Araucanía","Angol","Mujer","55 a 59 años","Chilena","Carga","D",94
202412,"Metropolitana De Santiago","Maipú","Hombre","05 a 09 años","Extranjera","Carga","C",50
202412,"Del Libertador General Bernardo O'Higgins","Olivar","Mujer","00 a 4 años","Chilena","Carga","B",119
202412,"De Valparaíso","Zapallar","Mujer","65 a 69 años","Chilena","Titular","B",158
202412,"Del Libertador General Bernardo O'Higgins","Peralillo","Mujer","00 a 4 años","Chilena","Carga","C",40
202412,"De Antofagasta","Tocopilla","Mujer","25 a 29 años","Extranjera","Titular","A",118
202412,"De Los Lagos","Cochamó","Hombre","25 a 29 años","Chilena","Titular","A",10
202412,"De Valparaíso","Algarrobo","Hombre","10 a 14 años","Chilena","Carga","D",83
202412,"De Coquimbo","Monte Patria","Mujer","15 a 19 años","Chilena","Titular","B",69
202412,"De La Araucanía","Pucón","Hombre","55 a 59 años","Chilena","Titular","A",216
202412,"Del Bíobío","Arauco","Hombre","65 a 69 años","Chilena","Titular","C",143
202412,"De Atacama","Huasco","Hombre","55 a 59 años","Chilena","Titular","D",109
202412,"Del Bíobío","Quilaco","Mujer","05 a 09 años","Chilena","Titular","A",62
202412,"Del Libertador General Bernardo O'Higgins","Santa Cruz","Mujer","55 a 59 años","Chilena","Titular","A",199
202412,"Metropolitana De Santiago","Puente Alto","Hombre","80 a más años","Extranjera","Titular","B",27
202412,"Del Maule","Sagrada Familia","Mujer","30 a 34 años","Extranjera","Titular","B",10
202412,"De Los Ríos","Mariquina","Mujer","50 a 54 años","Chilena","Titular","D",104
202412,"Desconocida","Desconocida","Mujer","40 a 44 años","Extranjera","Carga","C",15
202412,"De Tarapacá","Alto Hospicio","Hombre","15 a 19 años","Chilena","Carga","D",529
202412,"Metropolitana De Santiago","Independencia","Hombre","20 a 24 años","Extranjera","Carga","B",38
202412,"De Valparaíso","Calera","Mujer","40 a 44 años","Chilena","Carga","D",34
202412,"Del Maule","Curicó","Hombre","80 a más años","Extranjera","Titular","B",6
202412,"De Antofagasta","Antofagasta","Mujer","15 a 19 años","Extranjera","Titular","D",39
202412,"De Magallanes Y De La Antártica Chilena","Punta Arenas","Hombre","75 a 79 años","Chilena","Titular","C",175
202412,"Del Maule","Villa Alegre","Mujer","30 a 34 años","Extranjera","Titular","C",1
202412,"Metropolitana De Santiago","Independencia","Hombre","55 a 59 años","Extranjera","Titular","B",252
202412,"Metropolitana De Santiago","Tiltil","Hombre","50 a 54 años","Chilena","Titular","C",94
202412,"Del Libertador General Bernardo O'Higgins","Chépica","Mujer","50 a 54 años","Chilena","Carga","C",9
202412,"Del Maule","Constitución","Hombre","45 a 49 años","Chilena","Titular","A",165
202412,"Del Maule","Yerbas Buenas","Mujer","15 a 19 años","Chilena","Titular","A",370
202412,"De La Araucanía","Temuco","Mujer","00 a 4 años","Extranjera","Titular","A",50
202412,"Del Bíobío","Hualqui","Hombre","25 a 29 años","Chilena","Carga","C",8
202412,"Del Libertador General Bernardo O'Higgins","Coltauco","Hombre","30 a 34 años","Chilena","Titular","B",285
202412,"De Valparaíso","La Ligua","Hombre","30 a 34 años","Extranjera","Titular","C",36
202412,"Del Libertador General Bernardo O'Higgins","Requínoa","Mujer","55 a 59 años","Chilena","Carga","C",36
202412,"De Valparaíso","Santo Domingo","Mujer","60 a 64 años","Chilena","Carga","D",36
202412,"Del Bíobío","Tomé","Mujer","45 a 49 años","Chilena","Titular","C",229
202412,"Del Maule","Rauco","Hombre","25 a 29 años","Chilena","Carga","B",3
202412,"Metropolitana De Santiago","Huechuraba","Hombre","35 a 39 años","Extranjera","Titular","C",86
202412,"Metropolitana De Santiago","San Miguel","Mujer","30 a 34 años","Chilena","Carga","D",16
202412,"De Antofagasta","Antofagasta","Mujer","25 a 29 años","Extranjera","Carga","B",27
202412,"De Valparaíso","Calle Larga","Mujer","10 a 14 años","Chilena","Carga","C",100
202412,"Del Maule","San Clemente","Mujer","40 a 44 años","Chilena","Carga","C",40
202412,"Metropolitana De Santiago","Paine","Mujer","35 a 39 años","Extranjera","Titular","A",146
202412,"Metropolitana De Santiago","Melipilla","Hombre","S.I.","Extranjera","Titular","A",2
202412,"De Valparaíso","Puchuncaví","Hombre","60 a 64 años","Chilena","Titular","B",257
202412,"Metropolitana De Santiago","Puente Alto","Hombre","60 a 64 años","Chilena","Carga","C",11
202412,"Metropolitana De Santiago","Tiltil","Mujer","15 a 19 años","Chilena","Carga","D",87
202412,"Del Libertador General Bernardo O'Higgins","Machalí","Hombre","20 a 24 años","Chilena","Titular","C",149
202412,"Del Libertador General Bernardo O'Higgins","La Estrella","Mujer","05 a 09 años","Chilena","Carga","D",19
202412,"Metropolitana De Santiago","Estación Central","Hombre","25 a 29 años","Chilena","Carga","D",32
202412,"De Ñuble","Bulnes","Mujer","10 a 14 años","Chilena","Carga","B",126
202412,"De La Araucanía","Gorbea","Hombre","25 a 29 años","Chilena","Carga","D",2
