codigo_nacional;altura;año;mes;dia;t_min;t_max;nombre;latitud;longitud;zona_geografica;fecha;t_med
360019;13;2019;12;3;10,4;20,6;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-03;NA
360019;13;2019;12;4;8,5;27,5;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-04;NA
360019;13;2019;12;5;10,1;20,8;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-05;NA
360019;13;2019;12;6;10,1;20,5;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-06;NA
360019;13;2019;12;7;10,4;23,0;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-07;NA
360019;13;2019;12;8;10,5;21,4;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-08;NA
360019;13;2019;12;9;10,8;20,3;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-09;NA
360019;13;2019;12;10;11,3;18,5;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-10;NA
360019;13;2019;12;11;9,6;20,7;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-11;NA
360019;13;2019;12;12;8,8;24,8;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-12;NA
360019;13;2019;12;13;12,2;18,6;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-13;NA
360019;13;2019;12;14;12,3;20,2;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-14;NA
360019;13;2019;12;15;9,5;22,5;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-15;NA
360019;13;2019;12;16;10,7;23,3;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-16;NA
360019;13;2019;12;17;10,0;22,3;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-17;NA
360019;13;2019;12;18;13,4;22,2;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-18;NA
360019;13;2019;12;19;15,2;20,9;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-19;NA
360019;13;2019;12;20;8,0;23,1;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-20;NA
360019;13;2019;12;21;9,2;25,0;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-21;NA
360019;13;2019;12;22;11,3;25,1;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-22;NA
360019;13;2019;12;23;11,4;23,2;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-23;NA
360019;13;2019;12;24;14,3;21,7;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-24;NA
360019;13;2019;12;25;7,7;21,0;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-25;NA
360019;13;2019;12;26;9,5;20,6;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-26;NA
360019;13;2019;12;27;13,4;21,8;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-27;NA
360019;13;2019;12;28;14,0;25,1;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-28;NA
360019;13;2019;12;29;12,6;23,2;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-29;NA
360019;13;2019;12;30;10,3;23,9;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-30;NA
360019;13;2019;12;31;10,9;25,3;Carriel Sur, Concepción Ap.;-36,78055;-73,06639;Litoral;2019-12-31;NA
370033;120;2019;12;1;10,2;34,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-01;NA
370033;120;2019;12;2;12,0;25,5;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-02;NA
370033;120;2019;12;3;10,0;26,3;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-03;NA
370033;120;2019;12;4;10,0;29,8;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-04;NA
370033;120;2019;12;5;11,8;27,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-05;NA
370033;120;2019;12;6;11,0;26,5;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-06;NA
370033;120;2019;12;7;10,0;28,4;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-07;NA
370033;120;2019;12;8;12,0;31,6;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-08;NA
370033;120;2019;12;9;12,0;30,6;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-09;NA
370033;120;2019;12;10;10,4;28,3;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-10;NA
370033;120;2019;12;11;11,0;25,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-11;NA
370033;120;2019;12;12;8,0;27,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-12;NA
370033;120;2019;12;13;9,0;28,3;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-13;NA
370033;120;2019;12;14;10,0;24,6;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-14;NA
370033;120;2019;12;15;9,8;26,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-15;NA
370033;120;2019;12;16;10,6;27,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-16;NA
370033;120;2019;12;17;10,4;29,2;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-17;NA
370033;120;2019;12;18;10,4;29,3;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-18;NA
370033;120;2019;12;19;14,6;22,6;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-19;NA
370033;120;2019;12;20;7,8;28,3;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-20;NA
370033;120;2019;12;21;10,6;29,2;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-21;NA
370033;120;2019;12;22;12,0;32,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-22;NA
370033;120;2019;12;23;13,2;31,8;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-23;NA
370033;120;2019;12;24;13,2;28,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-24;NA
370033;120;2019;12;25;10,0;27,4;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-25;NA
370033;120;2019;12;26;10,0;25,2;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-26;NA
370033;120;2019;12;27;13,0;27,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-27;NA
370033;120;2019;12;28;12,0;32,5;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-28;NA
370033;120;2019;12;29;13,0;33,2;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-29;NA
370033;120;2019;12;30;10,9;31,2;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-30;NA
370033;120;2019;12;31;13,8;35,0;María Dolores, Los Angeles Ad.;-37,39694;-72,42389;Valle;2019-12-31;NA
380013;86;2019;12;1;4,2;26,4;NA;NA;NA;NA;2019-12-01;NA
380013;86;2019;12;2;11,1;21,6;NA;NA;NA;NA;2019-12-02;NA
380013;86;2019;12;3;4,0;20,2;NA;NA;NA;NA;2019-12-03;NA
380013;86;2019;12;4;3,4;26,3;NA;NA;NA;NA;2019-12-04;NA
380013;86;2019;12;5;8,7;22,0;NA;NA;NA;NA;2019-12-05;NA
380013;86;2019;12;6;6,4;22,3;NA;NA;NA;NA;2019-12-06;NA
380013;86;2019;12;7;7,9;23,7;NA;NA;NA;NA;2019-12-07;NA
380013;86;2019;12;8;4,1;24,2;NA;NA;NA;NA;2019-12-08;NA
380013;86;2019;12;9;10,3;22,6;NA;NA;NA;NA;2019-12-09;NA
380013;86;2019;12;10;10,9;22,0;NA;NA;NA;NA;2019-12-10;NA
380013;86;2019;12;11;6,1;19,3;NA;NA;NA;NA;2019-12-11;NA
380013;86;2019;12;12;1,6;23,3;NA;NA;NA;NA;2019-12-12;NA
380013;86;2019;12;13;11,3;23,5;NA;NA;NA;NA;2019-12-13;NA
380013;86;2019;12;14;8,4;21,3;NA;NA;NA;NA;2019-12-14;NA
380013;86;2019;12;15;5,0;22,2;NA;NA;NA;NA;2019-12-15;NA
380013;86;2019;12;16;6,7;23,8;NA;NA;NA;NA;2019-12-16;NA
380013;86;2019;12;17;5,1;25,4;NA;NA;NA;NA;2019-12-17;NA
380013;86;2019;12;18;12,2;25,3;NA;NA;NA;NA;2019-12-18;NA
380013;86;2019;12;19;9,3;19,5;NA;NA;NA;NA;2019-12-19;NA
380013;86;2019;12;20;3,3;23,6;NA;NA;NA;NA;2019-12-20;NA
380013;86;2019;12;21;3,3;25,0;NA;NA;NA;NA;2019-12-21;NA
380013;86;2019;12;22;5,3;26,6;NA;NA;NA;NA;2019-12-22;NA
380013;86;2019;12;23;9,7;24,5;NA;NA;NA;NA;2019-12-23;NA
380013;86;2019;12;24;11,5;20,2;NA;NA;NA;NA;2019-12-24;NA
380013;86;2019;12;25;1,4;21,4;NA;NA;NA;NA;2019-12-25;NA
380013;86;2019;12;26;6,6;21,4;NA;NA;NA;NA;2019-12-26;NA
380013;86;2019;12;27;5,8;24,9;NA;NA;NA;NA;2019-12-27;NA
380013;86;2019;12;28;13,5;26,9;NA;NA;NA;NA;2019-12-28;NA
380013;86;2019;12;29;5,9;27,2;NA;NA;NA;NA;2019-12-29;NA
380013;86;2019;12;30;8,7;26,4;NA;NA;NA;NA;2019-12-30;NA
380013;86;2019;12;31;5,5;28,9;NA;NA;NA;NA;2019-12-31;NA
390006;18;2019;12;1;2,2;27,4;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-01;NA
390006;18;2019;12;2;7,7;22,0;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-02;NA
390006;18;2019;12;3;8,5;20,3;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-03;NA
390006;18;2019;12;4;3,0;25,2;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-04;NA
390006;18;2019;12;5;10,0;22,8;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-05;NA
390006;18;2019;12;6;11,9;22,1;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-06;NA
390006;18;2019;12;7;9,3;23,9;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-07;NA
390006;18;2019;12;8;6,6;25,4;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-08;NA
390006;18;2019;12;9;5,4;22,6;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-09;NA
390006;18;2019;12;10;4,7;21,4;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-10;NA
390006;18;2019;12;11;8,3;18,6;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-11;NA
390006;18;2019;12;12;0,5;21,8;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-12;NA
390006;18;2019;12;13;9,4;20,2;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-13;NA
390006;18;2019;12;14;3,6;20,6;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-14;NA
390006;18;2019;12;15;2,4;20,8;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-15;NA
390006;18;2019;12;16;3,1;22,4;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-16;NA
390006;18;2019;12;17;3,6;23,0;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-17;NA
390006;18;2019;12;18;14,3;17,8;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-18;NA
390006;18;2019;12;19;5,2;19,6;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-19;NA
390006;18;2019;12;20;4,3;21,6;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-20;NA
390006;18;2019;12;21;2,8;24,3;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-21;NA
390006;18;2019;12;22;4,7;24,9;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-22;NA
390006;18;2019;12;23;13,5;21,0;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-23;NA
390006;18;2019;12;24;9,5;19,5;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-24;NA
390006;18;2019;12;25;0,5;20,7;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-25;NA
390006;18;2019;12;26;5,0;21,0;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-26;NA
390006;18;2019;12;27;4,9;20,5;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-27;NA
390006;18;2019;12;28;12,2;24,8;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-28;NA
390006;18;2019;12;29;3,8;25,6;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-29;NA
390006;18;2019;12;30;5,4;25,9;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-30;NA
390006;18;2019;12;31;5,2;28,2;Pichoy, Valdivia Ad.;-39,65667;-73,08722;Valle;2019-12-31;NA
400009;61;2019;12;1;2,9;24,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-01;NA
400009;61;2019;12;2;5,5;20,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-02;NA
400009;61;2019;12;3;7,6;18,5;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-03;NA
400009;61;2019;12;4;8,3;21,0;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-04;NA
400009;61;2019;12;5;10,0;21,4;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-05;NA
400009;61;2019;12;6;10,2;20,2;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-06;NA
400009;61;2019;12;7;9,7;22,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-07;NA
400009;61;2019;12;8;10,8;22,9;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-08;NA
400009;61;2019;12;9;5,5;22,4;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-09;NA
400009;61;2019;12;10;8,0;21,4;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-10;NA
400009;61;2019;12;11;12,2;18,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-11;NA
400009;61;2019;12;12;2,5;19,9;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-12;NA
400009;61;2019;12;13;9,3;20,2;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-13;NA
400009;61;2019;12;14;4,6;20,2;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-14;NA
400009;61;2019;12;15;6,1;19,3;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-15;NA
400009;61;2019;12;16;3,1;19,7;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-16;NA
400009;61;2019;12;17;3,3;23,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-17;NA
400009;61;2019;12;18;13,8;16,7;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-18;NA
400009;61;2019;12;19;4,8;18,3;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-19;NA
400009;61;2019;12;20;4,2;20,8;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-20;NA
400009;61;2019;12;21;3,5;23,4;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-21;NA
400009;61;2019;12;22;5,0;25,2;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-22;NA
400009;61;2019;12;23;14,2;18,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-23;NA
400009;61;2019;12;24;8,0;19,2;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-24;NA
400009;61;2019;12;25;3,7;19,7;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-25;NA
400009;61;2019;12;26;8,9;22,2;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-26;NA
400009;61;2019;12;27;11,4;19,8;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-27;NA
400009;61;2019;12;28;9,1;23,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-28;NA
400009;61;2019;12;29;5,8;24,3;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-29;NA
400009;61;2019;12;30;10,3;23,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-30;NA
400009;61;2019;12;31;9,6;25,1;Cañal Bajo,  Osorno Ad.;-40,61444;-73,05750;Valle;2019-12-31;NA
410005;87;2019;12;1;3,1;19,9;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-01;NA
410005;87;2019;12;2;7,0;17,9;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-02;NA
410005;87;2019;12;3;5,4;16,3;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-03;NA
410005;87;2019;12;4;6,2;18,0;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-04;NA
410005;87;2019;12;5;10,6;18,1;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-05;NA
410005;87;2019;12;6;9,8;17,7;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-06;NA
410005;87;2019;12;7;9,2;19,7;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-07;NA
410005;87;2019;12;8;10,0;18,9;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-08;NA
410005;87;2019;12;9;7,4;19,9;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-09;NA
410005;87;2019;12;10;8,1;20,4;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-10;NA
410005;87;2019;12;11;11,3;16,0;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-11;NA
410005;87;2019;12;12;3,0;17,8;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-12;NA
410005;87;2019;12;13;9,2;17,9;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-13;NA
410005;87;2019;12;14;6,4;18,2;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-14;NA
410005;87;2019;12;15;8,5;19,1;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-15;NA
410005;87;2019;12;16;10,9;18,0;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-16;NA
410005;87;2019;12;17;5,0;20,1;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-17;NA
410005;87;2019;12;18;12,8;18,4;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-18;NA
410005;87;2019;12;19;4,8;16,7;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-19;NA
410005;87;2019;12;20;3,7;18,6;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-20;NA
410005;87;2019;12;21;4,6;21,2;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-21;NA
410005;87;2019;12;22;7,3;22,7;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-22;NA
410005;87;2019;12;23;12,2;15,0;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-23;NA
410005;87;2019;12;24;9,3;16,7;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-24;NA
410005;87;2019;12;25;3,8;17,1;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-25;NA
410005;87;2019;12;26;9,1;19,3;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-26;NA
410005;87;2019;12;27;13,1;17,0;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-27;NA
410005;87;2019;12;28;6,6;20,4;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-28;NA
410005;87;2019;12;29;5,9;20,9;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-29;NA
410005;87;2019;12;30;9,4;20,5;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-30;NA
410005;87;2019;12;31;6,9;21,4;El Tepual  Puerto Montt Ap.;-41,44750;-73,09583;Valle;2019-12-31;NA
430002;347;2019;12;1;2,7;25,5;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-01;NA
430002;347;2019;12;2;7,3;16,5;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-02;NA
430002;347;2019;12;3;6,3;18,1;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-03;NA
430002;347;2019;12;4;4,7;22,3;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-04;NA
430002;347;2019;12;5;8,2;20,8;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-05;NA
430002;347;2019;12;6;6,9;22,8;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-06;NA
430002;347;2019;12;7;7,3;23,4;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-07;NA
430002;347;2019;12;8;9,0;22,9;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-08;NA
430002;347;2019;12;9;9,4;19,5;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-09;NA
430002;347;2019;12;10;13,3;19,4;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-10;NA
430002;347;2019;12;11;8,6;13,6;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-11;NA
430002;347;2019;12;12;5,3;14,5;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-12;NA
430002;347;2019;12;13;8,0;15,3;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-13;NA
430002;347;2019;12;14;5,9;16,8;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-14;NA
430002;347;2019;12;15;9,9;17,2;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-15;NA
430002;347;2019;12;16;8,7;17,3;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-16;NA
430002;347;2019;12;17;6,7;18,4;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-17;NA
430002;347;2019;12;18;10,6;16,6;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-18;NA
430002;347;2019;12;19;8,8;15,2;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-19;NA
430002;347;2019;12;20;3,5;18,0;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-20;NA
430002;347;2019;12;21;5,2;21,5;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-21;NA
430002;347;2019;12;22;9,8;20,9;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-22;NA
430002;347;2019;12;23;7,5;15,6;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-23;NA
430002;347;2019;12;24;5,8;13,3;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-24;NA
430002;347;2019;12;25;5,1;16,2;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-25;NA
430002;347;2019;12;26;8,2;16,9;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-26;NA
430002;347;2019;12;27;11,3;16,9;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-27;NA
430002;347;2019;12;28;9,1;21,8;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-28;NA
430002;347;2019;12;29;5,6;27,1;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-29;NA
430002;347;2019;12;30;9,7;23,6;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-30;NA
430002;347;2019;12;31;8,1;26,7;Futaleufú Ad.;-43,18889;-71,85222;Valle;2019-12-31;NA
450001;11;2019;12;1;NA;NA;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-01;NA
450001;11;2019;12;2;NA;NA;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-02;NA
450001;11;2019;12;3;NA;NA;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-03;NA
450001;11;2019;12;4;NA;NA;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-04;NA
450001;11;2019;12;5;NA;NA;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-05;NA
450001;11;2019;12;6;NA;19,1;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-06;NA
450001;11;2019;12;7;9,6;20,9;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-07;NA
450001;11;2019;12;8;12,7;21,4;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-08;NA
450001;11;2019;12;9;13,6;16,5;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-09;NA
450001;11;2019;12;10;12,7;15,8;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-10;NA
450001;11;2019;12;11;10,3;13,8;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-11;NA
450001;11;2019;12;12;7,4;13,3;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-12;NA
450001;11;2019;12;13;9,1;17,4;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-13;NA
450001;11;2019;12;14;9,5;14,9;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-14;NA
450001;11;2019;12;15;10,5;15,1;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-15;NA
450001;11;2019;12;16;9,3;17,5;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-16;NA
450001;11;2019;12;17;10,8;14,7;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-17;NA
450001;11;2019;12;18;10,8;15,3;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-18;NA
450001;11;2019;12;19;7,9;16,5;Puerto Aysén Ad.;-45,39944;-72,67722;Valle;2019-12-19;NA
